id,predicted_price
519000043,539136.8574029746
3225069301,1278521.7933749515
151000075,751517.0186017852
2297400020,434757.68174208846
6617500085,661684.9437118693
104510180,232008.0852596784
3528900060,972347.9440767218
3345100286,502766.75036260166
1226039130,415177.33236349316
8712100720,820748.6524637573
3037200010,380879.2205549069
3626039268,432253.25379871525
104510230,241882.50791875564
5112800060,408058.7204018954
6072400280,648394.3322595465
5317100570,1301694.3961556721
9528102993,446999.71762062813
2919201095,490456.7546381724
6181400920,260269.3991157587
185000161,243655.3875529906
8691400010,794794.6676550416
3345700165,522466.73290585383
6151800486,217424.83088089575
4340000080,1262247.6930945814
4136960010,504562.4299918756
3634100030,319174.4260731629
1624059224,1051423.5452985296
2788400090,268157.5996218609
9828200762,502722.5086642566
7524400250,598392.3614845973
3528000290,725520.8700523189
5700003630,1941654.7946486233
2720069019,374065.1847743839
7227501170,230336.79057386826
2397101270,597006.2931472237
6792100090,697898.6502071416
2770602265,541034.0620253064
3971700937,335734.7080783988
422049203,222741.0329246413
3076500830,332302.1373254251
1423400260,298786.9079469129
9161100795,429773.2400206718
3126049052,462385.1486255567
5100401468,411179.79126412474
514500235,456198.9293228559
1423200170,197790.86279720167
1402100070,393578.4086750275
624110020,736609.3919834378
2407000145,200143.8006763609
1890000225,873203.1509806307
1320069271,316257.6281783117
5490700085,347048.433429963
263000155,460001.9227701391
3726800201,421715.8287196242
5153200358,296987.9417404817
2725079018,671754.1321363344
7165700200,274640.1733733797
9429000170,569968.4188802675
8718500075,377802.9482739104
1760650950,310399.21288928704
1068000559,1207619.2312516356
4113800500,659733.6590287061
4077800507,517894.7268417979
2725069150,747962.4427989809
4008400035,624000.3374468152
7016310270,405008.6312606857
1432701230,229971.78814637274
3278606050,358032.5637003466
2473350710,395598.22750834556
2185000685,142176.13516783417
7792000025,350603.3154910754
6868200029,497567.64534266636
624069003,728492.6895136011
7431500280,795193.4076958271
3296000040,559599.0116739535
1118001215,1610394.4806730612
6453900040,697968.7462222269
333100209,742975.4643721083
34001765,563016.6039257243
8946700100,369825.272277301
5561401210,579519.9615971617
6671900095,366755.0292637921
3275850020,687959.8224359031
3876300600,413132.97706563125
1450900020,270824.31634410756
8562780280,318294.36805482407
7663700973,332190.4659938538
2126049032,372608.52769738884
1823059159,165104.96353637605
3438503426,270665.2007736137
9297301495,529171.8831300504
7140700850,365168.209710383
7942601805,663345.3402581125
2555900030,346210.4779685831
2887970040,277462.64564984245
7419700010,649363.2783347426
2239000011,361179.5401665356
9283800050,342142.5055747778
9407001340,249445.62002537472
217500140,494883.18277947616
7212660520,242374.4900417104
3298201170,379451.2903733294
3057000400,311635.90296539094
6865200444,493365.33731998916
6071600340,509840.2631990824
6821600005,682951.0410493416
1235100371,784971.6038617246
7796450340,340592.14234733896
3603000410,179541.5765217383
9297300255,522857.08789058693
9126100850,511495.393414471
2770601462,518665.2907417016
2599001500,224579.04668032457
1102000095,684003.7322986883
1853080640,993312.1053106925
9551201585,909692.7758414493
3438500796,305233.66080929874
7518504291,527469.0078535032
9269200340,460956.49639403436
715010130,1722194.254299903
1982201485,615020.81155863
9526500080,417367.70891659294
9277200180,448869.37119006185
6669150280,290190.2098440088
8917100153,614365.9033254671
3760500516,1005729.5031348116
2725069050,895938.2466219835
3332000091,302891.7257088095
8562770080,588996.8103187537
8151601190,268022.62274415436
8563040160,600121.0981859677
240000269,587543.5933284317
4307350200,304482.0731780185
1311910300,265185.1707373951
3574900030,526414.0990902144
7853230570,411046.68870484905
320069049,362084.07557859865
9839301060,663259.9397638591
7011201333,625406.0642033126
2781320100,297819.1163330484
3421069120,406807.5199741631
7852030320,454483.76146819006
5316101075,2190889.6242218493
5309100750,558639.9794470058
629000730,780913.9523276783
511700170,297824.48740662547
1562100030,551701.7871749909
2489200230,629099.6865309817
524069116,493017.4655099166
5315100737,998493.9455178669
1868900675,793182.9580221564
1608000120,357793.0713137409
705700240,344999.2178418928
7575600610,264528.30717173644
1778500015,724684.8801888535
5423500240,186914.86349053122
6713700025,330174.85821608873
2734100734,331517.54763969296
301402280,219076.71401486953
2113700205,270926.8433082696
4114601570,3151758.40411455
3332000615,290328.7431788862
3630050180,374714.1222344406
6852700520,518046.2458419699
6870310010,644094.6855583111
6163900981,308715.8259696625
393000142,418586.24883496115
1771100130,334104.1600466057
1442860160,411117.658796705
9191200435,583170.7321551943
6788200800,897495.3044448429
1115300070,634785.1071626046
3176600105,727422.5214070104
2770604665,591034.6759737901
5469500580,377588.7980191154
5680000545,486033.47694282903
3424089119,505064.33645470685
1328300180,327199.00477128325
1773100922,398897.07647782174
4123830480,328203.7209440998
9808610190,1007452.0175456615
4250200140,266291.8866900495
4217402115,3320781.9948573243
3831250350,385692.128087673
2397101055,778167.1881374085
6817850110,864155.2542933862
7526800200,605389.553667387
7853370100,651108.1372362504
2523089025,958051.9226457992
9476200680,280732.5560403798
5714200140,384054.10100227455
3575304895,546794.292196749
263000018,398170.0912232635
8080400177,584971.727046474
6450304130,319335.33322683536
514500090,533871.1908767596
9477000300,412942.04603941715
853600310,1261830.2280819265
1951600240,202478.15281358783
1099900120,334027.21568957804
5323100120,540013.7063342695
1223089016,409415.63497770455
522059172,249272.67156884592
1930300190,657800.9336918226
9542840410,292976.33609365777
8665050530,501575.2366097547
5592900205,342980.35373976413
5450300010,619682.0570992612
2459960030,332718.7831781011
3331500455,533650.110359802
3432500705,414165.14326448814
3702900165,335260.13394653145
5249803550,572513.331361446
626049058,399998.4158081354
1788900380,174321.59087114813
8075400360,221411.67573727487
9113200250,710332.9091832596
2738640040,702494.9207075972
7821200307,529143.8799568304
3530440140,223993.44171699477
3582700130,442827.08280258096
9276200569,707487.5707286468
7197800020,596605.8379170632
686200490,561855.0899507722
3501600100,418445.561853612
6383000690,561753.0892022226
7604400150,343573.12928934634
5249801411,736829.3174891887
2607720420,453619.2970328443
9561100010,393045.6039188935
1796370590,262737.84216836764
4077800593,381974.9797983657
854000165,228275.5472783432
5536100010,805172.7588169324
4188000670,809702.752880497
31000165,1433725.9793747081
662350050,921888.672326984
4137000280,259887.86356770888
6169901130,1030049.826925752
1953400510,252876.37626270938
7518506716,1035467.618734167
1552520010,371992.35952035116
7955080270,313232.6518190736
9212900100,498134.1966937567
3438500798,306595.74614116957
7899800890,230110.7446548568
4319200605,486682.6967060617
1329300480,357168.67373077595
8935100100,824127.6275877557
5016001260,435671.0136191766
4337600280,301551.04824697407
1446401220,187109.7138894321
7135521530,663635.8664599367
6888900115,235457.82760317216
2413301070,296110.2156918253
345700040,235185.2286162515
5566100145,425332.46615751967
7634800070,360585.3639699145
9346910500,633212.3091617825
3529300060,314106.04220416606
8128600060,1008459.8051294304
8572900275,218817.60441043068
4139420590,1435025.0795265762
9274200322,584157.8155571425
1472700200,582868.683723201
8820903380,597762.9879274844
8563010130,872322.8352930264
8965450110,868481.7892590264
9274204230,476270.6954493376
8165501700,362407.8268755188
2193340260,555192.879463532
1860600290,828073.8988693362
1222000055,200527.932366804
2492200280,433665.1140535347
2488200455,367720.6173634551
809001520,1142996.3322673405
1796361140,243130.90855451024
6398000011,746131.6591558233
6813600365,572315.586852893
7504100920,836541.8939197167
8835770330,651174.4441161538
524059322,924947.8483706439
4307330280,379640.8478476016
1245002952,1023503.8758175888
2021069059,245207.91596138268
5700000595,676984.6628084973
3629970930,737086.0121421335
3336002215,272968.0558974987
5100401060,644829.6174916048
3278600750,272367.21121360996
1126069045,1047486.117977884
7568700175,310950.67560229974
452001475,497021.903112976
9283800230,459355.3921935176
1737300130,534262.1696610793
6189600040,497737.9780288376
3679400025,461773.00090906635
1096100010,305263.0053261634
9513900050,248977.35177033427
5452800645,739412.9960035012
273800100,231013.27436477295
7228500037,470919.1533622919
808300090,445369.1325822901
2493200215,511000.973199506
5035300255,705676.7676305433
3380900160,377231.0739538983
3630000130,431316.18198449287
7300400670,281145.16696793877
6798100070,348533.9165333985
8078400010,561982.6366535467
5566100060,488446.45701031305
2768200212,503844.512640381
4035900060,550437.2376225522
9460000110,344488.3456036022
7199320190,546844.3894260093
2225039081,499766.66867262765
9512200050,580082.1708579131
2634500085,311333.20949799585
3654800200,269860.06055446423
2724079090,1126698.102839251
2597520720,749091.9228463649
3034200426,392513.0730915214
984000130,295705.10985739063
7852020670,428729.52974208613
7923500060,719844.8204059398
2310030510,290545.67008131376
2205500540,509382.8833585274
2493200015,399641.47658801667
7853361420,565294.1394470754
5652600605,540457.1189272361
5285200020,324542.19200747396
9406530150,355631.2821581399
5706300020,522056.4292353146
3278602490,413099.4805632251
7197000100,542305.9164204771
4447300008,550990.9950772137
7899800045,228296.9951197973
9250900095,350600.36923478654
9268851740,601281.8990327184
8682261440,527206.6908338501
7284900385,842247.569992375
8079040300,449228.3172173868
2225300585,368039.29018366936
3223039013,464874.64966982364
2013801350,277682.54576998437
4055701110,763638.9018344033
3578401770,435031.2324792357
4046500720,522029.35685011785
6145601745,353397.56218016375
5207200195,700704.0562384092
1972201856,567628.324494683
7212680080,252882.58985293246
7277100510,580836.8127873787
522079022,558538.7020541516
5605000440,793561.0596766691
6632300230,372458.9519929025
8815400165,652610.2263439901
6708200320,423641.4702901987
2426059076,586993.3879793101
3260200200,539409.5017313435
2770601741,477901.1376916112
4338800500,247500.74771791583
9201000320,704222.5385151913
7655900038,325949.3163962085
3625059140,536843.8287313657
4222310010,216796.89887931928
2114700115,299237.53973176965
3291800710,309479.6525351305
9406590010,386112.33325273497
3025059124,2316214.851513133
7972601250,393001.06314158044
930000470,1010349.2764040866
6690500060,469742.1996479619
16000015,180108.4284328933
5693501102,585750.3715323133
8079040490,471401.6783421542
7225000155,318521.33950735664
8819900170,799266.1038087285
7972601270,350849.8816579682
1224069074,790035.7934350651
5126900321,339156.23984149843
3438501860,280137.0331589595
2822069080,434326.93113596895
1656600310,601101.7279923023
3856900507,1189769.3420908449
1626069139,462714.9367622647
2524049257,1278902.0312068218
3904960150,546280.0919231521
7214820610,441190.45470914996
7977201845,596336.3985376704
2428100080,852353.654096732
2202500135,427189.0406734982
1523550220,662438.340936127
2313900610,418998.67737600364
4123840050,389699.91612427076
2125059124,1044324.7188056263
1225039067,462343.55750936683
6431500283,469519.9754063836
2473380010,296345.0265482953
5694501195,424028.75061804487
2881700046,355835.20222550083
6837820330,337311.398263908
2337300370,194247.40705190747
3876540630,231568.29253004238
626059317,353234.6132300266
3374500520,366982.8477222383
7228501903,380471.3608197418
4019300051,523457.14392596355
4232902615,609818.7012948678
3546000090,258323.64265427407
8127700215,717319.4243440474
3438501100,376747.7978154991
1769600066,717672.0167035434
8146100610,600147.32116013
3052700695,521314.90044035134
7954310210,622263.2406281815
3761700053,2284721.48211981
1320069179,352565.0593142017
1331900410,734842.8080829959
7303100210,336520.04130388965
2464400285,551196.6745498015
6163901150,365682.5698787888
8955800045,362204.1929375863
2314300200,427830.3045128228
9528104360,414547.2631289489
4177100005,610767.4781209864
8856960260,305671.63863185805
1828001220,616729.2847776362
3066400710,695330.4232840346
624110610,855684.831094772
4040800260,403828.90936840634
5019500215,522026.5505720179
2481630180,1213501.9266372528
7203170190,709297.5523611684
510001280,873717.9377087101
9430110120,695278.3424930695
1565950030,326118.96977407916
9828202255,829621.801419199
3878900270,447707.2798855236
8091600080,215807.67030080917
1112000035,293835.2644400568
2228900270,300521.21470776317
6648701740,277695.0205725781
1245003740,649238.3708454847
2174503441,551631.7800527118
7708250010,320698.55243693636
6072300110,575441.0817322358
2329800140,246316.30012348978
1494300040,530286.6387568308
3832050130,280185.42034128966
7203100730,907073.1113566464
7199330170,475329.803733601
7785000220,710185.1449957845
1250201175,384615.26186078973
4054500180,1045195.6306437186
7905200061,444718.58996571356
3751604895,183779.32901282955
5220300140,304837.8545707239
3323059027,323116.89576775616
8651611980,895787.3648295532
8673400190,520779.9479636703
1668500100,794285.0649729394
1023059365,569071.652083066
3308030060,332001.7646880675
4232400860,987595.7164456679
2144800615,250387.6632819296
1568100920,1732385.8162384469
9406510040,505238.17475319176
2923049421,349051.18737039075
1051000040,1736866.7811047684
2077700042,638665.3080637816
9423800030,287469.8847739418
9818700455,650098.0630498518
7133300675,357470.7005585286
4113800550,660397.3135328736
5553300375,1297539.4262488075
2025701530,269275.90639409807
7942601155,440882.8649412214
7524300020,281158.1182219541
2520069100,304240.2587377283
5412300410,224053.00064222154
7504110760,786425.7678270264
2594200350,443795.05909302225
2722059013,364687.9761409712
8078430480,537679.8477266167
1423069162,506861.08517594973
8856001090,180826.72989408622
7000100631,775118.2489675136
4222200280,232052.36576316023
7971300050,568535.7628813421
2009001600,241790.33749275742
6619910140,661824.2010145112
2877100985,525178.752628588
1196000007,335785.2996683437
1330850130,739895.948198645
6664900410,261492.89266813602
1231001110,290244.9504572354
9235900030,275212.9084743443
9407101840,326794.69249658583
9523103001,410391.34194882005
2149800278,391986.860170134
7234601198,633077.9055494276
9476700035,400097.62122686923
9297301065,637339.1716768078
518500700,867760.6921885699
7843500090,326065.9701030677
6056110780,306224.62891341146
2345700260,332718.13691120595
3509600070,228680.42710075158
1431700280,332785.41258106544
1623049174,287483.3257177699
3024089049,381120.75936015946
7853340450,390051.4237433407
7732410360,776511.469006158
1446800995,305953.1222693499
2946000285,237687.1902239705
425079100,466441.82606380247
3876313040,439406.47774066054
1762600260,970271.0795224113
1925069121,983726.5870890305
7443000480,861131.846193686
7820000015,359526.4724524489
4027701253,501299.884837376
2826049165,359356.6402254307
5426300060,856496.7748903031
1278000210,149372.81941027511
923000270,347597.4567820215
7657600005,263306.007418875
3024079057,353294.7465428976
3276180020,280516.8231156976
7304300760,292114.64709420584
3908100020,520662.87556550035
8835400805,566420.2365829506
4051150070,213157.13369910143
3904930530,463222.00746573746
6163900971,366945.4261900615
7942600310,464525.0896276616
4365700330,276385.2334610639
423059207,282518.83934398706
3992700265,338580.85621305334
7177300090,507466.02540725993
2540820010,700084.1225001895
5700002510,1022970.4518651821
5201000030,556676.6540395335
7631800015,2174400.004869989
2922702965,675376.429735738
1525059198,805294.7711332748
1245003160,724197.6172445912
3810000455,321426.61684839334
7855600080,612307.8624070043
5701500030,1129088.2385670368
7504020400,636103.7427742543
1402600570,304334.1021380427
7575610760,267955.8014963438
8731990370,349601.5949365053
5021900090,847638.0097094694
290000075,429612.3357828171
2841500010,439899.9468227397
3955900830,412119.15687042754
7852110140,595554.1576309097
1311400350,233910.05459498582
7773800015,579326.6725672757
4123400320,517740.3120351504
2725069157,900322.907781626
666000143,821628.0737841552
5101408678,500814.5850011934
6371000026,384619.4572074723
2024059084,649586.4969350832
7283900036,333312.6262402509
8881900230,715884.3272484567
3959400135,360910.51994716295
7696610270,220112.87095475045
1689400150,854451.1796236412
5103900015,398176.6616283326
1441000350,434488.23239124776
5101408735,323984.8853934513
3126059027,1784650.284143436
2320069014,449985.0947824326
9541600015,654788.9268356744
8682320420,721311.261081079
1562200090,638258.6050258336
3395070980,563522.8745589675
7349600230,232338.1130390152
522049122,245455.19864392036
869700060,308795.2238155549
811000055,1311110.7630560636
1221059176,398306.4553015597
1523059103,480979.0757341615
2025760210,819408.7785932499
9218400088,358477.9902914087
8682292020,467232.01216560294
2623089135,457870.2849068398
3758900259,1366502.5453576944
524069049,666284.5637074463
3121500150,811718.7027414287
5581400080,805492.5689143115
8087800020,453944.8969801226
4070700290,687407.2883791907
3296000170,618865.3190181021
9238500040,511785.0690270597
2744600040,350202.1892282986
6813600380,626198.8400377332
6140100150,504320.9368045784
2201500555,473333.06194955145
2600110250,627060.4451527316
4337000275,148709.88412074794
1186000150,614240.2493306117
1972201963,523169.6671273641
1105000745,413173.02359435393
2887700560,586062.5468172206
4039700080,743161.954976504
522049104,281591.0236143865
4202400078,246437.52242392267
7520000695,197193.52941270685
7714000310,379504.69962422585
4319200060,860616.7244591023
8624700015,627042.6844992908
5104520610,308799.4955695933
2354300845,307993.4774811623
3824100291,479715.91317303834
6151800612,242255.76549195682
5454200080,951406.4218440767
6413600290,357875.5939714515
2131200065,308558.15588138014
1459920010,296571.4373433575
50300090,400792.36746696156
2326300090,696794.9213804882
7714000070,382483.57822566794
3630180500,921320.4789316276
1727850340,1053224.473146513
8691430330,860487.6407954876
2310030390,250800.9644315826
5561400610,506726.80910769396
7010701016,513785.6205524815
7883605915,279264.4751128955
1282300995,358369.1987780213
4040700310,478526.26364226534
3353400435,231551.01924887087
2143701015,530279.4952181644
255450020,383994.87500862026
1020069017,344934.4694090497
4038200120,482394.50007668964
9284801100,265124.51263416884
1965200075,619060.4865315821
847100047,584864.4508388913
4038700720,508893.0605666081
6815100085,802912.2203578532
2508000020,272315.6927568275
255520180,597032.7132363094
6822100750,614062.4920771129
869700050,336330.4865831281
1775801405,540235.5078910093
6600400090,219115.32151404227
7202330270,454299.33660834
1683400165,756198.5536131207
2625069070,858281.2873556452
7625702440,443371.674801565
3388000640,227184.58746176265
1899400365,316849.5278572283
6899990200,925586.738468971
5569700020,833704.0924552139
986000045,302950.4125266121
3293700221,329997.6658959438
3764800250,348576.45302818896
2291400566,352336.265586468
4219401236,1416491.441208695
4239400840,169632.09675988223
7211400990,205851.79096951248
7696500280,188469.6356159115
7215721070,518113.3931967844
3204850140,361979.1997315111
4322200220,643528.9289745945
2566300100,1003035.4407962556
1944900090,422825.9121420603
6648500390,280915.3771893789
7385300020,707611.752926287
1704900135,385963.9617050914
2877100655,727427.683966537
2726079098,582807.3911751043
7625703800,460992.58177690225
318300040,512971.0571198974
7922800190,540670.6386494874
2023049361,205148.9090027811
8946400210,487222.90341313597
6071600450,559705.411848766
4343800100,393092.1158689051
1443300140,353386.565499532
1024039001,758181.6116784485
2767704860,635099.933389282
7234600851,644029.6412445455
644200065,851888.9524720813
7784400035,719005.8207241029
3826000560,234528.27366108622
9272202260,521517.2999852444
263000253,436302.70584934653
3621059043,545692.118966951
240000130,491244.5624075323
1352300120,195816.88093582293
7849200861,304563.4386257235
2487700130,516602.7515485058
1796100140,307323.35503237357
7234601221,539110.640289818
8651710190,453922.00932770834
2916200091,574428.8815914659
1232000915,538046.4864018797
1545801970,274144.25483484054
3211200420,347551.74438711803
7686204675,190776.2798390865
3141600210,178764.57316393708
3959401284,511057.63323393813
2113700825,255358.2070409371
3876000710,403129.8135223966
522069022,503808.7440898169
3214200070,349842.05606765446
1221039156,296627.011240112
259600790,439165.20901080087
785000040,474198.5321643052
8138870470,518331.2638602293
2596300035,314500.4956874215
540100057,1508411.4459017282
3073500045,461329.38161440834
5363200266,396445.5215990877
8682261650,549540.248500499
3224510080,854081.7719321199
3211270160,428743.1612938016
9269200520,184544.38601925757
293810190,475380.7737003171
4197400043,318719.7151886568
3026079031,313676.6079527603
5332200405,983074.6314211794
2473411210,292826.29050607316
9268200315,568324.1320948566
8123500050,642350.6439576789
3221069091,479247.5851116077
2485000165,602357.2565197909
4058800215,484703.68762670347
1926059039,893675.778480839
2533300680,897436.4693830119
3343903640,339198.5648907112
5700003705,1317381.7225180825
2023049372,431540.66985164635
4058800830,589080.1175752206
3333002302,456566.3876720447
2944500340,312441.5150782511
1982200790,525666.3571020976
8929000270,512872.5279646898
8122101440,275450.2688752056
7525530470,815225.9435628917
9332800020,624830.8230620662
3878900525,255588.6364015796
5420300210,252180.99601240546
9232900165,352445.25632222753
6414100026,383095.19641475735
3013300660,795349.5103428715
7954300120,609338.7619416842
1081200360,320042.18907351105
2877102345,516617.628328373
2202500255,518435.75686579547
7984400050,217933.51594736814
9558020380,458857.9940895623
7812801850,202086.67163828076
8944460020,369978.0648074542
2306400040,558094.0886693759
8649400410,346189.0042654868
7889602020,229179.11988460989
2041000025,494073.17380612955
871001484,616998.8409949068
2767602141,551574.1304834752
3630180470,767471.3769499557
2769602140,429973.5268770173
2473250280,317396.5122115895
5422560660,523825.235615334
3756600240,365777.13382509386
8651600160,754888.6317848766
7202300540,867785.4816528956
8961950250,456248.88010982634
3303000130,424728.54408948106
798000062,289987.7731247459
1695900150,918108.5031277488
1604730150,526337.839609117
4136930310,339226.58416647447
8835401250,1254075.1769517474
8665900328,455007.4529060991
9262800255,265823.4486503192
1853080570,821544.1793151145
5556300114,751925.9704101969
9517200290,435464.22417785315
4037200295,483739.49400857603
7417100123,394189.58992273436
2620069077,181677.98133883142
7922720040,631627.0910227215
558100090,521402.33682686713
257000037,295277.3924769301
3319500385,385048.1347771484
9297301520,351093.2850818199
3580900090,381558.28727030236
1321039076,177716.93688294388
7227801581,293797.41664754774
9407001620,317500.43380839453
2130400150,317930.1011222617
2312400200,254268.44129914284
4046700210,381052.6593639206
1193000480,838861.302822469
1492800296,513762.4542932075
3013300017,430138.12083497026
3630240140,580283.1335837917
1049010390,342522.73677745473
9320900420,159043.53220770048
4315700060,376822.6919609849
2591010290,339819.07841199846
323089085,659032.5006030684
6600400270,204590.50636685247
2919701105,484942.89820468245
7202360670,866091.763974712
8927600100,806837.7469975706
3211700045,625563.1336885919
4027701326,483146.0875067644
1601600195,278798.97906205687
7853280350,745637.8931611808
3629970130,737081.745622374
7203120020,855568.0069314855
9542900190,366978.69999180356
8035350120,527193.8437588497
1238501184,1010889.3895052723
251200240,478282.29558286
8945300200,197018.76709450915
2162000160,1164212.3556095746
5466310060,186634.08972719664
1239400064,755690.9864765758
5205000020,316636.2570268212
1720800305,682816.3295881578
7280300375,642036.1093684126
2095800400,511735.2735382557
7852010950,597513.4666061985
1428001160,585234.8450717091
9528104910,644144.648771254
8644210470,916655.6160884674
7923300310,527130.6112890826
254000100,616603.5710881879
1931300688,501679.2526695571
7007700030,448562.79187880666
422049178,221433.71184641746
422069067,459002.9201260548
2923049393,410216.1269084073
930000305,452595.44649118604
2461900448,507205.3689318616
2610100020,282454.9558573015
2895550050,254320.02618628534
7701700040,263612.6769652262
2460900020,489075.2426709534
9827700105,577227.3370216781
1005000240,277019.66654149554
7200001254,508168.18352966633
866400040,531091.6529684836
305000170,638583.4660660576
2260800110,906441.4528823704
3442000127,705388.2410397233
5253300437,440630.87800011464
7576700150,943286.6520619522
5469501410,515446.7307234721
5104531120,781951.6445503144
723049434,322126.13146750414
622069006,1306997.7204545592
2517101200,295566.91658144863
8159620160,249934.19351719628
5561300640,448546.92653955036
3317010130,208051.14509963413
4364200250,362611.9971831863
8732300060,702661.0447731522
5603700025,743036.6563468892
3585900190,1233369.2028471408
3996900575,257331.87265228498
8731801260,236687.5094059062
3810000860,333145.7738182319
5700003585,1877322.662289699
6332000050,507421.92136977357
9286100250,397860.04808347515
9471201110,960495.9952318075
9290800050,577337.8729807285
7300200400,664778.5489288254
526069024,902602.417429122
1454600156,893883.8078374862
3904980360,509728.41999813536
2626119062,282673.5633624367
8651730290,429959.4964737463
7611200195,768911.7294917887
1919800260,600818.38098513
6632900354,292141.49703799543
3972900195,326851.15359249705
5151600170,315264.3406218885
7016000440,436771.43020523
871000435,790285.1084752231
9578060540,512404.0725656092
2332700060,821495.2283073169
766000240,255918.93869524664
4363700200,287130.2570369649
7100000250,328616.545515066
2781250560,226311.16563005355
2781250100,341247.1019975334
5419800220,270224.65416764905
7147600245,250712.50308998898
2926069083,846841.4921116969
6189200125,750029.4912444834
9542830160,284857.2444739262
5152200020,273460.02571850776
9412900045,484776.1455583101
6600410480,184354.09944976406
6979970080,544844.3714565143
5636010280,275847.40418578585
1732801300,790094.2477197687
5561401530,512987.91292908206
9578500510,371679.44463836885
7304300906,302980.1114423054
1223089077,692868.0171874502
721049207,286325.0930674222
8691330310,830845.7802462134
1523069204,448249.69480175676
3188100105,608839.9200432809
6608500290,421253.4478918181
2891400410,330600.68988294556
7663700551,313353.75755424483
5413200140,249111.71137921952
425069139,633500.5888397231
6713700155,362948.3705410813
2767603505,449413.3398006866
7789000080,238522.98927113114
9211500620,218928.84504316884
3750604417,189972.98650666384
7922800320,551712.6758935365
1471620240,332337.9787926214
2222059052,346653.6123485426
9551200270,1000474.5378717813
2767603160,535476.7474757603
9406710060,362126.25551142095
8929000250,399431.1664668352
5538300120,422765.0097443305
2223069120,438049.330057191
1652500060,1704609.7066920276
8564500240,403328.40305916354
3629700120,605921.4067670213
3943600070,412374.92241572775
4171200025,297012.9505794793
2425049063,3929339.0816892986
9828701650,368877.3340299655
3581000340,350609.20269655396
8100900015,373346.4916008623
2125059161,918995.590304606
304000380,196692.8681052861
8146200070,1496133.677160834
686530170,552217.7418260088
2917200645,424106.2930752628
9547200530,739971.538328201
2122059199,364506.94889957894
1150000740,675523.4685262191
5706200060,296480.49838627275
9265410010,224512.68090999595
4083800555,468231.5704726006
6152900332,363651.6036071529
2520900301,217285.90705210256
9828200790,501729.307578619
1657530180,315842.4165843038
7471900045,276176.61997541145
9828200460,468639.6916012782
1775900140,422395.3821991552
6139800430,451335.4800007167
7214400005,510373.12891184486
5332200026,543989.9298455744
9510970300,773858.722215787
2540830020,417350.8278180058
3392100140,197793.44083008074
1326069191,357033.882986549
2125059112,979356.020946451
859000022,336036.07419251447
8854100350,695560.0754025257
121059007,206909.66915282205
7977201707,509097.22016879695
3859900060,3082060.256293519
8815400735,762420.6245163886
705700530,338806.0990252857
6600780130,360288.46676972514
6378500105,417716.87919705274
8143000310,441091.2758696824
2877102330,675449.6575031057
3526039074,582861.956873679
2115510300,241112.91814444846
3024059014,2560454.0156599563
2141330360,622204.1252431953
546000400,517005.59704376967
2071500011,412684.7377867004
7972000240,221873.1395789791
7016200460,438331.20434149983
6204200180,424703.41555143736
1552100135,1359438.6607701695
88000173,412342.1140790439
2581900235,786995.7329037021
9211500560,215625.8995337928
621069218,465310.98301364394
1321970240,286712.4538766815
798000630,305750.1490358628
421000285,254032.38059458602
2824600180,833859.3004902882
3832051140,317197.98633720825
1237500105,697246.695865988
8802400906,263134.48179343995
3166900270,417550.19098697294
3682000060,358744.94533384545
5469700020,284630.7135784449
1245001820,636636.2947691005
9547205660,581178.6403042064
